FIC,Non_FIC
,25
,1809
,10606
,5049
,1266
,816
,38050
,1649
,3675
,91
,12
,3
,8860
,1
,0
,4237
,1228
,268
,13
,9
,9
,7
,6
,10
,13
,10978
,9617
,91
,252
,896
,2147
,2
,1462
,5
,1314
,5
,10083
,0
,6
,1379
,25
,1283
,2
,1060
,413
,50
,6
,73
,4
,2915
,2
,10
,2829
,40
,1252
,4
,38
,1251
,1
,1135
,15
,431
,1757
,0
,3742
,15
,549
,3
,1132
,14
,20
,5
,11
,2859
,131
,52
,4
,38
,0
,261
,2675
,553
,878
,6
,6
,0
,2305
,2910
,1
,2451
,1428
,2452
,10885
,181
,16278
,12
,1454
,0
,14716
,14513
,2960
,2
,0
,3546
,30
,27
,0
,8
,4
,16270
,6609
,3867
,1666
,4
,1
,43
,109
,203
,3
,13115
,6
,10645
,81
,5413
,6
,33
,1
,622
,22
,7
,3
,10
,3
,7
,12
,1
,7
,3
,5
,1
,14
,4
,2
,1
,6
,4
,0
,44
,3
,0
,6
,6
,1
,6
,103
,1
,5727
,2705
,2
,1
,71
,9
,1
,10
,1
,6
,1423
,0
,30
,280
,3
,586
,102
,0
,59
,94
,10
,8
,0
,5
,9
,1679
,5
,105
,0
,671
,0
,4639
,0
,282
,1569
,7
,1
,32
,14
,5
,7
,34
,0
,0
,0
,2298
,7266
,1
,120
,8
,202
,24
,8543
,3212
,4230
,0
,0
,1
,0
,8
,0
,0
,5035
,144
,310
,2465
,556
,0
,0
,1554
,5
,57
,0
,1395
,1041
,0
,140
,1452
,2
,146
,2
,2
,9
,2
,1
,3
,0
,6
,19
,93
,10
,9
,11
,10
,1560
,5377
,9
,5
,3
,3
,6
,0
,32
,14
,3854
,393
,1
,8171
,4
,10360
,10
,40
,0
,56
,0
,4367
,129
,1
,164
,2
,2
,45
,4
,1
,1
,13
,1
,1
,0
,0
,0
,0
,1
,1028
,5
,85
,8
,12
,648
,553
,0
,4
,256
,0
,16
,65
,2
,2178
,28
,640
,2875
,24
,53
,23
,631
,619
,1545
,6
,8
,1931
,2488
,28
,1306
,2820
,27
,6
,1346
,26
,15485
,71
,3
,10
,434
,1907
,0
,858
,96
,6
,63
,4860
,14
,66
,55
,239
,7
,5
,16
,90
,2411
,3285
,20406
,3547
,17860
,6
,1
,50
,7
,1
,842
,7806
,8706
,2876
,2446
,9108
,113
,6
,4337
,7
,11
,2688
,1353
,1217
,3389
,1239
,74
,1562
,6
,2518
,331
,4359
,1441
,4
,4
,4944
,0
,113
,64
,404
,810
,49
,961
,0
,0
,0
,0
,316
,190
,0
,2943
,19
,285
,4502
,3
,3
,30
,203
,13
,12
,7
,0
,0
,0
,0
,15
,9
,899
,2219
,939
,0
,0
,886
,1887
,643
,1323
,13
,168
,621
,0
,0
,20
,1
,9
,211
,12
,11
,5
,149
,2
,4337
,5494
,1802
,6
,24
,0
,1
,76
,21882
,7759
,7
,19
,2
,1
,7
,14
,6
,11
,60
,400
,6
,1552
,1172
,0
,0
,0
,0
,0
,29
,83
,49
,1200
,15
,111
,929
,0
,8
,2124
,7
,8344
,6
,57
,34
,114
,824
,304
,43
,246
,2302
,2
,37
,2
,6
,4386
,506
,14886
,2
,5
,3512
,7
,5
,3257
,7
,3804
,618
,3685
,46
,2
,85
,131
,2
,69
,2686
,14236
,80
,2
,7
,3
,10
,45
,363
,635
,34
,32
,2
,1335
,79
,25
,1356
,180
,0
,0
,0
,0
,4438
,0
,1
,16471
,12527
,13931
,3581
,14571
,5363
,79
,64
,34436
,25904
,66
,3
,20
,848
,19
,16619
,877
,6219
,2
,5555
,2727
,0
,0
,74
,31
,8367
,2
,4
,3515
,10
,1
,2
,2
,0
,4
,0
,0
,4
,45
,1214
,3
,0
,1
,265
,323
,671
,11
,34
,4
,59
,1477
,3
,17
,45
,2566
,2
,1152
,19
,297
,7504
,17
,979
,33
,200
,208
,846
,1887
,4
,0
,3
,11
,18
,22
,29
,6
,2168
,2074
,1201
,10336
,19
,4
,1167
,95
,0
,67
,99
,3
,21
,0
,2
,2
,1
,1
,6
,4419
,1199
,4
,69
,46
,0
,0
,2918
,2
,16
,6
,31
,4634
,879
,2206
,0
,13225
,5
,36439
,20
,2
,5
,1400
,1
,9
,3
,19753
,3853
,514
,2
,415
,11
,7185
,0
,29
,2
,2453
,8147
,110
,32086
,18
,0
,114
,5
,11
,35
,347
,4213
,5
,13268
,182
,9495
,8388
,37
,144
,8
,0
,1836
,1630
,26743
,1
,12
,158
,94
,0
,7924
,0
,0
,7
,3264
,17542
,2669
,80
,2910
,5721
,3810
,8883
,5585
,520
,1119
,7609
,65
,0
,0
,2952
,117
,1
,0
,0
,2
,1105
,5576
,0
,4
,9
,1
,3
,86
,3
,7427
,757
,16037
,237
,2
,81
,896
,10840
,34
,4817
,220
,20
,83
,7672
,44
,20
,10513
,818
,5746
,1631
,170
,4
,9
,14
,6630
,1776
,1998
,533
,4
,14853
,1207
,341
,17426
,1047
,38
,6890
,303
,4
,8
,325
,0
,40
,34
,578
,764
,10
,0
,15
,49758
,18
