FIC,Non_FIC
1166.00,4.00
207.00,.00
134.00,1.00
94.00,16.00
3.00,5565.00
960.00,.00
3.00,31.00
143.00,.00
250.00,57.00
194.00,.00
1043.00,230.00
227.00,.00
1705.00,1039.00
39.00,.00
1076.00,15.00
1461.00,.00
2655.00,9.00
1351.00,.00
144.00,2.00
274.00,5.00
99.00,1578.00
170.00,.00
2388.00,17.00
1572.00,.00
4047.00,38.00
163.00,.00
1256.00,79.00
212.00,.00
217.00,119.00
989.00,.00
4.00,1141.00
17.00,.00
400.00,4260.00
62.00,.00
1078.00,1.00
9.00,4.00
1636.00,167.00
3807.00,.00
67.00,72.00
292.00,.00
936.00,26.00
449.00,.00
186.00,18.00
1184.00,.00
10.00,2725.00
42.00,.00
32.00,3.00
23.00,.00
6834.00,5.00
1467.00,.00
326.00,23.00
1723.00,.00
12.00,43.00
17.00,.00
981.00,33.00
298.00,.00
226.00,9.00
702.00,.00
44.00,7196.00
4375.00,.00
1345.00,20.00
277.00,.00
2995.00,16.00
142.00,.00
22.00,5.00
170.00,.00
161.00,10.00
659.00,.00
4784.00,1311.00
942.00,.00
112.00,1470.00
4508.00,.00
2867.00,1240.00
1322.00,.00
1682.00,1550.00
998.00,.00
285.00,70.00
100.00,.00
6651.00,4125.00
2974.00,.00
3305.00,5.00
164.00,.00
3902.00,17.00
24.00,.00
300.00,343.00
2862.00,.00
1337.00,1250.00
5887.00,.00
373.00,22.00
10539.00,.00
533.00,26.00
8965.00,.00
2595.00,1160.00
6284.00,.00
993.00,8.00
1255.00,.00
2613.00,261.00
306.00,.00
1283.00,1425.00
1776.00,.00
1025.00,1420.00
119.00,.00
1526.00,8.00
1180.00,.00
98.00,7.00
1409.00,.00
1503.00,1.00
341.00,14.00
1210.00,5443.00
2559.00,.00
372.00,1520.00
311.00,.00
1365.00,8.00
1038.00,.00
524.00,88.00
954.00,.00
220.00,7.00
1504.00,.00
5465.00,12.00
1187.00,.00
134.00,76.00
1687.00,.00
942.00,4.00
7938.00,14.00
9538.00,7227.00
3035.00,.00
135.00,25.00
81.00,.00
7086.00,45.00
208.00,.00
28.00,6.00
203.00,.00
872.00,6.00
398.00,.00
771.00,3.00
1588.00,.00
217.00,2682.00
1997.00,.00
2029.00,479.00
175.00,.00
912.00,10.00
676.00,.00
84.00,2245.00
1.00,.00
1112.00,5985.00
258.00,.00
1180.00,5.00
1276.00,.00
561.00,10.00
161.00,.00
3916.00,10.00
304.00,.00
1289.00,4.00
2582.00,.00
154.00,3.00
1247.00,.00
114.00,2762.00
43.00,.00
46.00,4.00
46.00,.00
41.00,22.00
7.00,.00
6188.00,6.00
899.00,.00
2.00,3.00
637.00,.00
467.00,2.00
455.00,.00
1086.00,15.00
6050.00,.00
250.00,7056.00
2819.00,.00
977.00,76.00
7294.00,.00
361.00,30.00
2508.00,.00
2481.00,15.00
841.00,.00
3631.00,102.00
3327.00,.00
1548.00,6.00
122.00,.00
5696.00,12.00
5637.00,.00
1482.00,5.00
217.00,.00
87.00,7.00
977.00,.00
1314.00,3.00
417.00,.00
1682.00,1183.00
711.00,.00
6092.00,15.00
1018.00,.00
2339.00,9.00
696.00,.00
164.00,113.00
18.00,.00
158.00,350.00
2935.00,.00
2332.00,9.00
322.00,.00
1015.00,8.00
46.00,.00
73.00,93.00
767.00,.00
876.00,2525.00
1403.00,.00
167.00,8.00
66.00,.00
2948.00,2.00
1838.00,352.00
1244.00,4027.00
39.00,.00
753.00,1155.00
69.00,.00
2010.00,21.00
1313.00,.00
71.00,129.00
2871.00,.00
861.00,173.00
162.00,.00
330.00,1211.00
940.00,.00
35.00,58.00
291.00,.00
223.00,84.00
908.00,.00
213.00,6.00
7.00,.00
192.00,56.00
986.00,.00
125.00,1222.00
109.00,.00
1045.00,1379.00
328.00,.00
105.00,106.00
47.00,.00
227.00,3.00
4084.00,.00
100.00,10.00
1066.00,.00
240.00,27.00
206.00,.00
405.00,5551.00
1010.00,.00
74.00,44.00
1278.00,.00
1401.00,16.00
55.00,.00
2812.00,38.00
79.00,.00
1668.00,14.00
1342.00,.00
8252.00,11.00
1730.00,.00
1243.00,64.00
397.00,.00
2046.00,17.00
304.00,.00
4024.00,42.00
131.00,.00
2122.00,1159.00
1508.00,.00
765.00,72.00
6638.00,.00
1928.00,12.00
6554.00,.00
1116.00,50.00
1481.00,.00
322.00,6.00
2709.00,.00
870.00,1445.00
167.00,.00
218.00,5927.00
118.00,.00
81.00,14.00
9038.00,.00
395.00,10.00
8610.00,.00
279.00,12.00
934.00,.00
509.00,9.00
60.00,.00
.00,11.00
20.00,.00
3187.00,3.00
720.00,.00
1881.00,4.00
93.00,.00
389.00,8.00
20.00,.00
627.00,1167.00
48.00,.00
169.00,46.00
107.00,.00
13.00,1546.00
3.00,.00
113.00,12.00
179.00,.00
455.00,10.00
794.00,.00
1471.00,8682.00
20.00,.00
3092.00,3.00
1069.00,.00
156.00,15.00
873.00,.00
87.00,14.00
141.00,.00
2925.00,1322.00
259.00,.00
1377.00,2883.00
4133.00,.00
450.00,14.00
1069.00,.00
248.00,6.00
110.00,.00
485.00,14.00
465.00,.00
206.00,1.00
1407.00,14.00
335.00,6414.00
1252.00,.00
2510.00,828.00
1736.00,.00
93.00,16.00
1156.00,.00
113.00,6.00
72.00,11.00
41.00,1073.00
446.00,.00
503.00,16.00
552.00,.00
1157.00,7.00
109.00,.00
1048.00,7.00
649.00,.00
14.00,2.00
1111.00,.00
3107.00,21.00
221.00,.00
1035.00,25.00
1083.00,.00
23.00,31.00
193.00,.00
48.00,12.00
431.00,.00
8.00,21.00
1385.00,.00
1260.00,12.00
5876.00,.00
864.00,278.00
431.00,.00
112.00,24.00
218.00,.00
585.00,6823.00
473.00,.00
67.00,59.00
198.00,.00
2911.00,3.00
5343.00,.00
54.00,33.00
390.00,.00
6947.00,3.00
71.00,.00
185.00,5.00
1112.00,.00
210.00,24.00
835.00,.00
333.00,3.00
364.00,.00
1007.00,22.00
325.00,.00
5243.00,11.00
579.00,.00
1074.00,36.00
1377.00,.00
1447.00,1214.00
1163.00,.00
421.00,16.00
66.00,.00
2602.00,158.00
1943.00,.00
5237.00,61.00
60.00,.00
5008.00,45.00
689.00,.00
92.00,14.00
1515.00,.00
1333.00,2736.00
100.00,.00
107.00,20.00
1542.00,.00
959.00,3.00
2704.00,.00
153.00,20.00
157.00,.00
4.00,3.00
162.00,11.00
82.00,44.00
240.00,.00
1254.00,4114.00
1149.00,.00
49.00,5.00
255.00,.00
1200.00,3.00
1132.00,.00
416.00,44.00
1583.00,.00
2847.00,6.00
99.00,.00
1023.00,53.00
458.00,.00
195.00,40.00
716.00,.00
264.00,2689.00
274.00,.00
1315.00,5.00
937.00,.00
13.00,19.00
121.00,.00
2895.00,4.00
1515.00,.00
280.00,26.00
84.00,.00
11.00,1574.00
113.00,.00
989.00,1176.00
20.00,.00
1589.00,17241.00
195.00,.00
7.00,51.00
164.00,.00
876.00,19.00
1003.00,.00
876.00,9.00
1132.00,.00
3012.00,53.00
977.00,.00
352.00,15.00
72.00,.00
205.00,178.00
1058.00,.00
319.00,74.00
992.00,.00
358.00,1042.00
117.00,.00
7.00,67.00
713.00,.00
320.00,11.00
1288.00,.00
204.00,13.00
3098.00,.00
11.00,1362.00
66.00,.00
199.00,35.00
1091.00,.00
201.00,44.00
1099.00,.00
16.00,55.00
359.00,.00
175.00,168.00
788.00,.00
2.00,1.00
589.00,16.00
821.00,2.00
135.00,.00
4427.00,4021.00
437.00,.00
643.00,35.00
277.00,.00
110.00,27.00
2864.00,.00
4.00,18.00
292.00,.00
1250.00,223.00
1303.00,.00
2677.00,4.00
16.00,.00
220.00,1297.00
1895.00,.00
1391.00,29.00
949.00,.00
54.00,6.00
1086.00,.00
95.00,216.00
231.00,.00
108.00,987.00
3116.00,.00
1577.00,212.00
585.00,.00
10967.00,29.00
2137.00,.00
126.00,125.00
159.00,.00
275.00,4.00
6774.00,15.00
324.00,8294.00
1293.00,.00
97.00,43.00
30.00,.00
171.00,14.00
964.00,.00
144.00,19.00
330.00,.00
1201.00,15.00
19.00,.00
469.00,9.00
799.00,.00
17.00,40.00
20.00,.00
1472.00,36.00
1115.00,.00
424.00,148.00
75.00,.00
135.00,14.00
58.00,.00
1008.00,1316.00
51.00,.00
1489.00,1183.00
1154.00,.00
286.00,87.00
101.00,.00
904.00,130.00
5906.00,.00
2707.00,85.00
137.00,.00
128.00,8.00
184.00,.00
41.00,1154.00
1020.00,.00
229.00,100.00
141.00,.00
1668.00,4293.00
4.00,.00
1041.00,107.00
69.00,.00
284.00,55.00
52.00,.00
13.00,1402.00
