FIC,Non_FIC
,1.00
,2.00
,1.00
,5.00
,3.28
,8.32
,2.10
,1.50
,4.75
,1.00
,1.00
,2.00
,4.50
,1.00
,5.50
,5.25
,1.57
,2.00
,11.00
,2.00
,1.00
,3.00
,4.67
,3.25
,3.33
,1.00
,2.25
,8.13
,4.33
,5.50
,3.50
,4.00
,2.22
,3.00
,3.50
,7.00
,4.45
,1.00
,1.67
,3.00
,8.50
,5.50
,5.80
,5.00
,5.00
,3.00
,3.00
,2.75
,6.91
,3.24
,1.00
,1.00
,3.00
,3.50
,1.00
,29.00
,1.00
,3.00
,2.00
,3.00
,1.00
,4.18
,7.00
,3.00
,3.50
,4.00
,2.00
,3.00
,9.44
,3.00
,4.50
,14.00
,5.18
,1.00
,1.00
,5.33
,10.00
,11.58
,1.54
,7.00
,2.78
,3.00
,4.00
,4.00
,1.00
,6.83
,2.25
,3.67
,4.08
,1.00
,2.19
,7.00
,1.00
,4.00
,1.00
,10.00
,10.56
,6.00
,5.27
,4.00
,7.00
,4.33
,3.00
,1.00
,3.33
,8.38
,3.00
,2.50
,4.00
,1.00
,30.00
,1.00
,2.00
,2.50
,4.00
,3.00
,3.50
,4.43
,9.00
,4.32
,2.00
,1.88
,1.67
,3.28
,2.59
,2.00
,1.50
,6.00
,5.33
,1.50
,6.00
,2.88
,2.79
,7.25
,5.00
,1.50
,2.00
,4.62
,1.50
,2.00
,11.00
,1.50
,2.50
,3.00
,5.00
,1.00
,1.00
,2.03
,1.00
,6.00
,1.00
,2.00
,2.40
,13.00
,2.86
,1.38
,3.62
,5.62
,4.25
,9.50
,2.75
,1.33
,1.23
,4.50
,4.88
,2.46
,7.67
,1.00
,3.50
,2.71
,8.00
,10.00
,1.50
,5.75
,2.33
,2.42
,8.50
,3.50
,2.00
,8.00
,2.00
,15.17
,2.39
,1.59
,4.00
,1.00
,6.00
,6.80
,4.55
,2.25
,2.00
,3.50
,2.00
,2.00
,5.00
,4.78
,12.00
,2.57
,1.50
,9.50
,2.00
,6.00
,4.50
,2.00
,1.00
,1.83
,5.40
,1.00
,6.38
,2.00
,4.50
,1.00
,2.17
,6.78
,3.00
,1.00
,5.00
,1.00
,4.17
,11.00
,8.80
,1.00
,1.00
,37.00
,1.00
,9.40
,6.00
,4.00
,1.50
,7.00
,3.00
,4.00
,3.00
,1.00
,2.00
,3.00
,3.00
,2.00
,7.00
,2.50
,32.67
,9.00
,7.00
,3.00
,14.00
,3.50
,1.00
,1.00
,14.00
,4.75
,1.33
,6.73
,5.58
,1.83
,1.00
,2.00
,1.69
,2.82
,2.00
,8.44
,18.00
,12.00
,4.00
,5.00
,1.00
,4.16
,1.00
,1.00
,12.50
,6.59
,3.25
,5.00
,2.96
,2.00
,1.34
,2.20
,1.00
,3.00
,6.00
,3.00
,1.50
,1.33
,8.00
,2.00
,2.50
,18.00
,1.75
,3.85
,1.50
,12.75
,3.95
,2.00
,2.00
,3.67
,9.14
,6.84
,1.00
,5.17
,1.00
,1.44
,4.00
,7.00
,4.50
,10.50
,2.00
,4.33
,1.00
,3.33
,4.00
,3.00
,1.00
,7.00
,7.00
,3.00
,1.00
,1.00
,3.00
,2.12
,2.00
,3.00
,3.00
,2.00
,2.24
,2.00
,2.00
,2.00
,4.67
,37.00
,4.67
,1.00
,2.00
,4.00
,4.00
,2.00
,9.00
,4.30
,6.00
,2.40
,1.00
,3.00
,7.00
,1.00
,9.50
,2.50
,5.77
,9.00
,3.00
,1.00
,2.00
,3.89
,9.00
,1.00
,6.00
,2.00
,1.00
,15.07
,2.00
,2.75
,2.33
,7.99
,11.00
,13.00
,3.00
,3.00
,4.00
,2.00
,2.17
,2.00
,3.99
,1.33
,2.50
,3.50
,4.00
,4.20
,4.33
,4.25
,2.69
,14.50
,2.08
,1.50
,45.41
,6.00
,2.00
,3.25
,4.00
,3.00
,2.00
,2.00
,2.39
,1.20
,3.75
,10.00
,7.00
,2.64
,1.50
,6.00
,7.20
,3.00
,7.00
,4.80
,1.00
,1.33
,2.75
,1.50
,3.50
,4.00
,15.00
,5.67
,4.00
,1.84
,1.00
,3.75
,4.08
,13.50
,5.50
,5.67
,3.12
,10.00
,48.00
,5.58
,14.78
,5.50
,2.50
,3.33
,4.15
,3.00
,4.00
,12.00
,4.00
,2.44
,1.90
,1.33
,1.00
,4.50
,1.27
,2.00
,12.56
,7.44
,1.83
,5.00
,13.00
,24.00
,3.84
,1.66
,5.00
,6.00
,2.00
,1.33
,2.00
,6.75
,4.50
,4.00
,2.75
,4.10
,1.00
,1.56
,7.00
,3.00
,1.00
,2.92
,3.01
,2.71
,4.00
,3.87
,2.00
,5.00
,2.32
,3.50
,5.00
,1.00
,3.00
,6.83
,1.50
,2.11
,5.06
,3.00
,3.00
,1.50
,1.00
,4.00
,2.00
,5.00
,3.00
,1.62
,3.00
,3.00
,8.50
,14.00
,7.00
,2.00
,3.71
,3.00
,2.00
,1.67
,5.33
,4.80
,4.62
,4.95
,1.00
,3.00
,20.00
,2.00
,1.00
,4.25
,2.00
,10.00
,4.00
,4.00
,3.00
,4.00
,3.00
,5.00
,5.25
,8.00
,1.00
,1.00
,3.00
,2.41
,1.56
,7.00
,6.25
,8.00
,3.00
,2.00
,4.90
,2.00
,1.33
,21.00
,2.83
,4.50
,3.00
,5.78
,1.00
,1.00
,4.57
,17.00
,4.17
,1.25
,1.43
,9.00
,10.00
,4.26
,1.00
,2.48
,4.50
,1.00
,8.22
,3.25
,6.50
,4.50
,7.50
,2.00
,3.00
,1.00
,5.09
,5.33
,4.00
,3.50
,3.33
,1.33
,8.00
,1.97
,1.00
,3.00
,5.33
,2.75
,7.00
,6.43
,1.50
,3.68
,1.35
,14.14
,1.31
,1.00
,1.00
,9.00
,2.00
,4.00
,1.00
,1.00
,6.30
,3.25
,7.00
,1.00
,8.00
,9.00
,9.00
,12.00
,7.00
,2.00
,2.00
,6.50
,6.00
,2.40
,2.50
,2.00
,7.33
,13.00
,5.75
,24.00
,1.00
,1.00
,1.75
,4.00
,8.50
,6.59
,1.50
,2.00
,1.00
,2.00
,3.00
,8.00
,6.00
,2.05
,3.50
,3.00
,4.00
,2.00
,34.00
,4.00
,5.02
,2.13
,1.50
,5.00
,29.00
,1.50
,5.50
,4.00
,1.00
,5.00
,3.25
,6.00
,5.00
,8.00
,4.33
,5.89
,2.00
,2.67
,3.10
,11.50
,3.00
,4.00
,3.00
,2.77
,1.00
,6.00
,2.75
,7.00
,6.00
,2.50
,8.00
,7.00
,2.00
,15.00
,2.00
,6.00
,2.50
,1.00
,1.00
,1.00
,1.00
,7.00
,1.00
,2.00
,2.97
,7.50
,1.81
,7.33
,7.67
,3.83
,4.00
,12.00
,2.33
,5.50
,8.50
,8.00
,5.33
,3.00
,1.00
,16.00
,2.70
,1.00
,6.00
,2.30
,6.83
,11.40
,2.00
,3.00
,2.00
,5.62
,2.00
,5.17
,1.25
,1.50
,4.50
,9.00
,1.00
,2.55
,1.75
,25.25
,5.00
,3.33
,9.00
,2.00
,1.00
,2.00
,1.00
,1.35
,4.00
,4.00
,4.75
,8.00
,5.00
,2.25
,2.00
,14.71
,2.00
,9.00
,6.00
,13.39
,4.67
,2.17
,5.50
,1.00
,3.67
,1.00
,13.88
,1.00
,2.67
,4.00
,12.00
,2.00
,1.00
,10.00
,1.00
,2.50
,1.00
,10.00
,6.00
,4.75
,1.00
,2.48
,2.76
,3.07
,9.00
,9.00
,9.00
,6.00
,4.00
,5.00
,5.00
,5.00
,1.50
,3.04
,5.33
,9.25
,5.00
,1.00
,11.00
,2.00
,4.00
,7.80
,3.10
,5.50
,5.00
,1.00
,3.00
,1.68
,3.14
,1.00
,4.00
,6.00
,2.00
,62.00
,4.00
,2.00
,1.67
,8.00
,1.26
,2.89
,5.00
,12.00
,3.00
,4.39
,4.22
,2.00
,4.00
,1.17
,10.00
,2.67
,3.00
,2.00
,1.33
,4.50
,2.00
,1.50
,7.00
,1.50
,2.00
,1.50
,4.26
,2.67
,13.00
,7.90
,3.56
,29.00
,3.00
,4.25
,1.00
,4.00
,2.00
,3.00
,1.00
,28.00
,1.68
,1.40
,2.00
,2.00
,1.00
,6.46
,6.67
,1.65
,9.00
,3.20
,5.00
,17.50
,2.00
,2.00
,7.00
,2.67
,3.80
,6.60
,2.00
,3.96
,3.65
,3.12
,6.00
,5.75
,1.50
,3.33
,5.67
,3.00
,2.00
,1.50
,2.00
,3.00
,1.50
,2.00
,2.00
,3.50
,4.00
,1.00
,2.00
,13.00
,2.00
,3.00
,4.75
,7.00
,2.00
,1.50
,4.00
,8.25
,1.00
,2.83
,5.00
,4.00
,4.50
,2.00
,2.50
,16.00
,4.33
,3.00
,3.00
,5.00
,11.00
,5.50
,7.00
,1.00
,2.33
,7.50
,1.72
,2.00
,9.00
,2.78
,2.16
,3.25
,1.00
,2.08
,2.50
,1.00
,6.00
,1.00
,1.89
,1.00
,2.50
,5.00
,3.50
,2.61
,2.00
,1.00
,1.00
,30.33
,9.00
,4.00
,3.00
,8.00
,1.75
,3.03
,3.67
,1.00
,1.00
,1.50
,1.50
,4.00
,1.00
,3.00
,3.00
,14.00
,3.20
,2.00
,12.00
,1.50
,3.00
,7.00
,4.00
,1.00
,24.00
,12.00
,50.00
,3.00
,1.17
,2.50
,1.50
,4.00
,7.00
,7.00
,5.57
,2.50
,1.58
,5.00
,2.93
,5.00
,1.00
,2.67
,3.50
,3.50
,1.00
,3.00
,3.00
,1.67
,2.00
,1.80
,1.00
,2.00
,5.14
,5.71
,2.50
,3.00
,2.00
,5.30
,5.11
,7.16
,4.50
,1.74
,5.93
,5.47
,5.47
,1.10
,3.25
,4.00
,2.38
,5.50
,27.83
,3.88
,4.00
,12.00
,4.53
,4.00
,4.00
,5.00
,3.00
,1.00
,3.00
,6.33
,3.50
,5.00
,5.44
,1.67
,3.67
,1.00
,1.00
,1.33
,22.25
,6.00
,3.38
,6.60
,3.33
,3.67
,1.00
,2.50
,1.00
,1.25
,1.58
,3.80
,44.00
,8.12
,5.00
,2.00
,1.00
,3.30
,2.30
,6.72
,7.00
,3.00
,3.90
,4.00
,6.49
,4.00
,7.00
,9.20
,1.00
,5.00
,7.33
,4.30
,4.40
,11.25
,5.00
,3.00
,1.00
,2.33
,1.00
,1.60
,2.00
,2.50
,3.50
,21.50
,4.00
,19.93
,2.00
,2.12
,27.73
,3.62
,2.00
,1.00
,10.56
,3.39
,3.00
,2.27
,1.00
,7.50
,1.67
,2.50
,7.00
,2.00
,4.25
,2.30
,1.25
,5.18
,1.60
,8.13
,5.43
,1.00
,5.00
,5.00
,5.00
,5.00
,4.00
,21.50
,1.21
,2.12
,1.98
,4.50
,1.00
,6.00
,3.50
,13.14
,2.00
,1.00
,4.83
,1.33
,1.00
,2.00
,2.00
,2.70
,1.12
,2.00
,4.00
,41.50
,14.00
,1.94
,7.00
,2.11
,4.57
,2.00
,1.00
,2.67
,4.83
,3.00
,1.00
,2.62
,2.00
,1.00
,8.00
,8.00
,3.33
,6.75
,1.76
,2.00
,2.67
,4.00
,6.00
,1.55
,1.00
,3.00
,2.46
,6.00
,2.39
,1.00
,6.50
,8.00
,1.00
,6.00
,3.00
,3.00
,2.50
,1.00
,1.83
,3.00
,3.40
,2.67
,2.67
,3.67
,4.67
,7.00
,7.67
,1.78
,1.50
,6.25
,7.00
,1.00
,8.75
,23.04
,4.00
,3.50
,1.33
,2.00
,5.00
,2.75
,4.50
,5.50
,8.00
,3.00
,4.00
,1.00
,3.17
,1.00
,2.00
,2.00
,2.50
,1.00
,7.00
,5.38
,3.40
,4.85
,2.02
,3.00
,5.42
,1.00
,7.00
,1.00
,1.00
,2.00
,2.00
,4.25
,2.04
,2.75
,2.78
,1.00
,8.00
,29.00
,23.12
,4.00
,9.00
,6.00
,1.25
,1.00
,5.17
,1.00
,17.00
,2.00
,1.00
,2.00
,3.71
,1.00
,4.00
,4.00
,3.50
,1.00
,3.00
,1.00
,4.50
,3.50
,14.17
,1.00
,1.00
,1.00
,9.75
,1.00
,1.00
,1.00
,5.00
,2.17
,5.00
,5.45
,9.00
,3.50
,3.50
,2.40
,6.00
,1.00
,6.00
,4.89
,24.00
,6.00
,1.50
,1.25
,2.00
,4.00
,1.00
,5.67
,2.40
,2.00
,2.00
,1.00
,9.00
,9.75
,1.25
,3.75
,1.33
,10.80
,1.00
,2.00
,4.76
,2.25
,2.12
,1.00
,2.75
,1.00
,2.00
,1.50
,20.00
,6.00
,6.00
,15.00
,1.00
,8.00
,2.00
,8.60
,4.40
,1.33
,1.00
,20.00
,1.00
,4.00
,6.53
,4.00
,3.50
,4.50
,5.00
,1.72
,4.00
,3.33
,12.50
,4.00
,2.00
,2.30
,2.00
,5.00
,4.33
,6.23
,3.56
,16.00
,2.11
,1.71
,9.75
,3.00
,4.50
,12.00
,2.00
,2.33
,2.00
,4.00
,1.50
,5.50
,1.00
,7.00
,4.00
,4.00
,2.00
,4.00
,2.67
,1.00
,1.00
,1.50
,2.54
,1.50
,1.40
,1.67
,2.00
,3.20
,4.00
,2.33
,7.00
,1.00
,10.00
,4.33
,2.00
,9.50
,3.90
,2.00
,2.75
,2.22
,6.50
,1.25
,5.00
,7.00
,6.00
,2.75
,3.75
,2.64
,1.00
,3.50
,11.39
,4.22
,11.00
,11.00
,4.25
,1.00
,20.13
,3.41
,4.00
,3.34
,6.92
,1.00
,2.00
,1.64
,3.00
,1.33
,2.00
,2.00
,3.54
,2.50
,4.00
,2.50
,2.45
,2.08
,2.00
,20.23
,3.00
,1.00
,2.67
,2.00
,2.00
,2.98
,6.00
,1.00
,2.85
,4.78
,5.00
,3.67
,7.00
,3.23
,4.08
,2.37
,1.00
,5.06
,3.17
,1.50
,1.67
,6.00
,2.75
,4.00
,1.50
,3.00
,3.00
,2.00
,4.00
,6.00
,4.82
,2.75
,2.00
,1.00
,3.00
,1.51
,1.00
,1.25
,1.00
,1.00
,2.75
,1.60
,1.00
,2.62
,5.53
,15.00
,1.00
,4.00
,3.78
,2.00
,2.00
,1.00
,6.00
,12.03
,1.00
,1.00
,1.00
,1.00
,2.92
,1.00
,2.92
,4.43
,3.11
,1.00
,1.00
,6.00
,5.00
,6.33
,10.17
,2.33
,1.33
,1.00
,2.00
,1.33
,1.33
,6.08
,5.25
,5.33
,6.58
,2.00
,3.31
,2.50
,3.58
,4.50
,1.00
,5.00
,2.00
,3.58
,3.00
,3.01
,3.75
,2.00
,3.61
,3.00
,3.00
,2.83
,1.00
,1.00
,1.67
,3.29
,1.67
,3.29
,4.23
,1.00
,3.75
,1.93
,3.00
,10.00
,1.00
,1.25
,2.42
,2.00
,2.05
,2.97
,2.00
,1.00
,4.00
,5.00
,4.15
,19.00
,2.75
,12.00
,2.50
,3.75
,5.00
,5.00
,1.00
,2.94
,4.00
,2.00
,3.39
,2.71
,4.64
,1.50
,2.38
,1.50
,2.80
,2.00
,2.95
,1.00
,1.50
,7.00
,2.50
,4.56
,6.00
,1.50
,5.50
,13.00
,6.00
,2.88
,1.67
,3.62
,1.50
,6.50
,6.50
,3.40
,9.00
,4.00
,1.33
,11.00
,4.50
,3.76
,2.32
,4.50
,2.58
,2.48
,2.68
,3.17
,5.50
,4.00
,4.86
,2.00
,2.33
,1.00
,1.45
,2.25
,1.70
,2.12
,1.33
,1.00
,2.76
,1.00
,2.98
,4.54
,1.00
,2.36
,2.71
,1.00
,1.50
,5.33
,1.67
,1.00
,6.00
,1.44
,2.00
,6.21
,6.00
,1.44
,5.58
,5.75
,2.12
,9.00
,2.56
,2.00
,14.85
,5.00
,1.38
,3.00
,5.00
,2.00
,2.86
,5.00
,1.00
,1.25
,2.00
,9.00
,4.03
,2.62
,4.00
,5.57
,3.50
,5.00
,6.89
,4.64
,3.62
,3.29
,9.76
,4.50
,1.00
,4.50
,4.50
,1.47
,3.18
,3.50
,5.53
,1.67
,1.00
,10.50
,1.20
,1.00
,8.00
,4.72
,3.50
,3.00
,2.72
,2.69
,2.80
,1.50
,1.00
,2.88
,2.80
,1.50
,2.00
,6.57
,8.85
,2.00
,2.97
,10.59
,9.67
,7.00
,1.00
,3.53
,4.29
,3.14
,13.00
,1.00
,2.00
,4.82
,1.00
,2.77
,1.00
,2.29
,3.25
,1.40
,5.00
,5.33
,18.00
,1.00
,1.33
,4.61
,4.87
,2.00
,1.00
,4.68
,7.76
,18.00
,4.94
,1.00
,1.00
,4.58
,3.04
,4.00
,1.00
,2.00
,8.83
,5.00
,1.50
,2.00
,4.00
,2.50
,2.85
,8.53
,1.00
,1.75
,3.00
,1.00
,2.00
,1.67
,1.62
,3.20
,3.00
,2.00
,1.00
,8.00
,6.25
,7.75
,6.25
,1.08
,2.75
,10.00
,7.00
,3.67
,79.00
,3.46
,1.00
,6.00
,3.27
,2.71
,7.50
,1.71
,2.00
,1.00
,4.00
,3.50
,1.69
,1.00
,1.33
,5.33
,2.30
,2.29
,3.49
,3.78
,3.67
,5.00
,3.50
,4.18
,2.00
,4.33
,6.00
,4.55
,2.00
,2.00
,6.75
,3.47
,4.00
,2.50
,3.50
,2.38
,1.00
,1.00
,6.70
,5.00
,1.00
,1.00
,1.00
,4.00
,1.67
,5.40
,1.00
,4.00
,2.08
,5.00
,2.33
,2.33
,2.84
,1.00
,4.00
,6.52
,7.00
,1.89
,6.62
,1.00
,2.00
,5.00
,2.30
,1.32
,1.00
,2.74
,2.55
,2.00
,3.06
,6.00
,3.00
,2.24
,4.00
,1.93
,2.00
,3.30
,2.00
,1.33
,2.02
,2.75
,4.75
,2.75
,28.81
,2.75
,3.93
,1.00
,3.00
,2.93
,5.67
,3.00
,6.62
,6.00
,1.30
,1.00
,5.50
,5.91
,4.50
,2.00
,3.00
,5.53
,4.25
,2.18
,1.00
,4.17
,2.80
,3.71
,3.82
,10.94
,2.00
,4.00
,3.52
,10.00
,3.00
,3.00
,1.75
,3.78
,1.92
,1.00
,2.00
,2.00
,9.00
,4.00
,11.80
,2.00
,2.33
,3.56
,4.50
,5.33
,2.00
,5.33
,4.00
,6.50
,3.58
,3.50
,6.40
,1.00
,4.00
,3.64
,2.27
,2.61
,4.00
,2.87
,6.00
,4.00
,4.00
,1.96
,3.74
,4.62
,4.79
,2.00
,1.00
,3.33
,5.00
,3.33
,1.50
,1.50
,4.04
,3.08
,2.20
,2.00
,1.00
,6.40
,1.00
,1.00
,1.25
,3.27
,2.33
,1.75
,7.25
,4.00
,28.50
,3.00
,5.00
,3.50
,2.00
,1.00
,1.00
,6.50
,3.77
,14.00
,5.00
,2.50
,1.80
,2.00
,4.88
,5.00
,6.00
,1.71
,5.59
,4.00
,4.09
,5.67
,9.00
,4.17
,2.10
,4.00
,1.00
,5.00
,5.00
,5.00
,4.50
,5.00
,5.50
,1.50
,1.11
,1.00
,7.50
,7.25
,2.75
,5.88
,26.00
,1.00
,3.14
,3.00
,4.50
,3.00
,3.74
,4.50
,2.00
,3.00
,5.00
,1.82
,4.00
,3.00
,9.03
,4.00
,2.00
,1.00
,6.33
,4.22
,9.00
,1.50
,1.73
,2.26
,1.00
,2.00
,2.00
,5.50
,3.00
,1.50
,3.50
,3.50
,1.00
,3.67
,3.33
,3.00
,27.67
,2.50
,4.33
,3.00
,1.00
,11.50
,2.96
,3.00
,11.00
,6.50
,1.00
,1.50
,1.00
,4.25
,1.00
,2.67
,2.67
,6.43
,12.00
,6.50
,2.50
,2.38
,4.50
,4.00
,3.00
,4.63
,10.00
,5.00
,3.00
,30.50
,4.00
,4.67
,1.00
,5.00
,3.44
,14.75
,1.00
,8.00
,6.50
,2.38
,1.00
,5.00
,2.00
,1.50
,1.00
,2.56
,10.78
,5.50
,7.62
,11.14
,5.88
,5.00
,4.17
,1.00
,5.12
,3.93
,4.37
,20.00
,3.00
,3.00
,2.00
,5.00
,1.00
,2.00
,5.00
,4.00
,2.00
,2.61
,8.00
,2.67
,2.00
,1.00
,2.50
,3.59
,14.00
,3.00
,3.00
,.71
,2.00
,6.00
,5.00
,5.50
,1.50
,3.00
,3.00
,1.25
,2.95
,1.00
,5.00
,5.40
,10.00
,5.00
,4.00
,2.29
,71.00
,6.00
,1.67
,5.42
,1.33
,2.00
,3.47
,1.00
,1.00
,3.00
,4.00
,5.00
,7.00
,1.00
,1.00
,5.00
,9.00
,1.50
,4.19
,3.80
,1.00
,5.00
,2.00
,2.56
,10.00
,2.83
,2.80
,2.00
,14.00
,5.00
,3.00
,2.61
,6.00
,2.00
,2.00
,1.33
,1.00
,2.41
,2.50
,1.75
,3.43
,2.30
,6.00
,1.00
,23.00
,2.26
,2.00
,2.22
,3.20
,3.00
,9.00
,1.00
,7.00
,3.00
,3.50
,5.12
,8.00
,1.50
,2.50
,4.00
,2.50
,3.25
,1.55
,3.00
,3.82
,2.00
,3.70
,2.00
,15.00
,1.00
,1.00
,4.60
,4.00
,3.00
,2.00
,1.67
,1.29
,3.00
,4.00
,5.00
,5.00
,2.00
,3.21
,3.07
,6.00
,11.00
,4.67
,4.86
,4.00
,2.06
,1.50
,5.00
,4.00
,3.67
,5.50
,1.91
,3.00
,4.28
,1.00
,6.00
,2.84
,3.25
,2.00
,1.24
,7.50
,3.00
,14.42
,3.02
,9.00
,1.00
,24.60
,1.00
,1.00
,3.33
,2.50
,4.88
,3.50
,3.33
,3.50
,1.00
,2.60
,4.50
,1.00
,3.33
,1.00
,2.43
,3.00
,2.75
,1.00
,7.00
,6.00
,4.00
,4.00
,2.12
,4.83
,3.14
,7.00
,1.00
,3.17
,1.00
,4.52
,4.00
,1.29
,2.80
,6.00
,1.00
,1.00
,6.00
,8.00
,2.50
,2.00
,1.50
,2.97
,5.00
,2.50
,3.50
,3.17
,2.50
,19.00
,7.42
,2.00
,1.00
,4.40
,1.14
,1.42
,1.50
,1.00
,3.67
,8.00
,1.17
,4.88
,2.00
,2.50
,1.57
,2.00
,3.50
,4.00
,1.00
,2.20
,4.00
,2.00
,2.80
,8.00
,2.50
,1.00
,2.86
,1.00
,2.00
,4.06
,1.67
,3.00
,4.00
,1.00
,1.00
,1.00
,5.33
,1.50
,3.50
,8.00
,2.25
,1.00
,2.80
,3.42
,1.57
,1.50
,5.75
,3.50
,3.00
,3.00
,6.00
,2.93
,2.00
,2.27
,3.00
,4.00
,3.00
,4.67
,4.17
,2.88
,6.00
,1.00
,6.00
,3.00
,7.00
,15.00
,2.50
,3.00
,1.75
,2.50
,1.00
,2.50
,1.00
,1.33
,4.50
,2.00
,2.87
,3.25
,5.00
,4.50
,1.00
,1.00
,3.50
,28.00
,4.00
,3.50
,12.00
,2.00
,2.00
,4.12
,9.00
,2.00
,4.21
,1.00
,1.29
,10.00
,1.50
,6.00
,8.50
,6.00
,4.30
,2.50
,1.00
,6.08
,5.50
,2.00
,2.00
,6.33
,4.00
,2.67
,1.00
,1.53
,2.15
,2.00
,3.14
,1.89
,1.00
,3.75
,8.00
,8.67
,2.00
,1.00
,2.50
,5.00
,4.28
,7.00
,8.00
,2.00
,1.78
,3.50
,1.57
,2.50
,1.00
,6.50
,4.40
,2.67
,15.00
,2.17
,8.50
,4.50
,2.28
,2.00
,5.50
,1.00
,8.75
,2.00
,3.50
,3.00
,4.43
,3.67
,3.20
,1.33
,3.00
,4.00
,5.50
,4.00
,3.00
,1.00
,3.11
,2.00
,2.50
,3.00
,1.00
,1.38
,3.17
,4.50
,2.00
,7.00
,15.00
,2.24
,1.00
,3.67
,1.00
,3.00
,3.99
,10.00
,4.00
,3.60
,1.00
,11.60
,1.25
,2.33
,1.50
,7.00
,1.00
,2.44
,4.00
,3.00
,2.60
,8.00
,3.67
,1.00
,3.50
,7.83
,2.17
,1.20
,1.50
,1.50
,1.50
,1.92
,4.67
,3.00
,2.00
,9.00
,2.00
,4.50
,1.00
,5.00
,2.33
,10.00
,1.00
,2.00
,2.17
,5.83
,1.17
,2.00
,4.02
,6.00
,4.69
,5.95
,4.58
,2.50
,21.08
,3.25
,8.00
,2.00
,1.00
,12.67
,1.50
,3.00
,3.92
,13.00
,1.28
,2.00
,5.07
,8.00
,4.20
,4.91
,5.50
,2.00
,3.93
,2.00
,2.00
,1.50
,16.00
,1.67
,3.00
,2.50
,2.98
,4.00
,7.50
,12.00
,5.50
,1.19
,2.50
,3.83
,4.83
,2.05
,7.83
,3.76
,38.00
,3.00
,3.67
,3.67
,3.67
,4.40
,1.56
,5.00
,1.00
,1.00
,6.00
,9.00
,4.00
,4.00
,3.50
,5.20
,5.00
,1.00
,5.00
,9.50
,2.33
,7.52
,4.00
,16.00
,7.50
,5.00
,1.00
,2.67
,1.00
,4.86
,5.69
,2.75
,4.66
,16.00
,2.05
,1.00
,3.69
,2.00
,5.00
,5.00
,4.00
,11.00
,3.50
,1.33
,2.00
,8.00
,1.33
,6.00
,44.50
,2.67
,3.50
,3.00
,3.00
,4.50
,5.00
,2.00
,1.00
,1.00
,1.00
,4.05
,1.00
,4.12
,8.00
,3.00
,2.33
,2.00
,1.00
,1.00
,1.50
,8.00
,36.00
,4.00
,2.65
,2.33
,1.00
,1.00
,1.00
,10.00
,13.00
,1.91
,5.01
,2.56
,1.00
,12.09
,11.00
,2.00
,7.00
,5.45
,6.78
,1.00
,3.70
,2.00
,11.00
,3.75
,4.00
,9.00
,1.00
,4.50
,2.67
,3.67
,24.67
,1.00
,13.50
,3.50
,1.00
,2.00
,2.30
,2.67
,4.00
,2.50
,8.00
,3.58
,2.18
,3.00
,3.00
,3.31
,3.62
,5.17
,5.00
,2.00
,2.00
,4.28
,2.89
,3.73
,3.60
,2.20
,1.75
,1.50
,4.50
,1.00
,3.50
,15.50
,7.12
,1.00
,14.00
,1.00
,3.67
,3.00
,8.00
,5.00
,3.50
,19.25
,5.00
,5.00
,4.00
,3.00
,3.13
,4.50
,3.00
,2.83
,10.00
,5.00
,4.00
,4.00
,2.28
,1.00
,2.00
,5.00
,2.25
,2.00
,2.00
,2.00
,2.50
,2.80
,2.33
,3.50
,4.33
,1.56
,1.00
,3.00
,3.00
,1.00
,1.00
,3.00
,6.00
,5.34
,7.19
,1.60
,4.00
,8.00
,6.00
,4.60
,2.12
,10.00
,5.33
,2.00
,1.00
,2.25
,1.75
,15.00
,11.00
,7.00
,3.22
,5.00
,3.13
,3.00
,1.44
,3.00
,1.00
,9.25
,1.00
,2.75
,2.40
,4.33
,5.00
,2.62
,20.50
,1.00
,2.25
,1.90
,4.17
,2.00
,4.27
,2.00
,1.25
,8.50
,3.00
,3.78
,1.50
,1.00
,1.75
,6.00
,2.00
,5.00
,3.28
,1.50
,7.00
,5.33
,3.67
,2.00
,1.20
,2.00
,2.50
,3.23
,3.88
,1.50
,7.00
,7.00
,13.00
,3.00
,1.00
,4.20
,1.00
,3.10
,2.00
,4.57
,3.00
,1.00
,5.79
,17.25
,22.00
,3.00
,9.00
,5.00
,2.00
,2.65
,5.80
,1.00
,3.74
,4.00
,3.00
,3.00
,3.70
,5.78
,5.00
,1.00
,2.00
,1.00
,6.00
,1.00
,6.50
,5.26
,5.51
,1.67
,2.50
,3.00
,3.00
,2.00
,3.71
,6.67
,11.61
,2.80
,7.00
,10.00
,5.73
,1.00
,2.00
,2.83
,4.62
,7.00
,7.00
,2.12
,2.00
,1.20
,1.21
,2.00
,5.00
,3.43
,4.68
,3.44
,8.00
,3.03
,3.20
,2.25
,5.00
,2.33
,3.28
,4.50
,2.76
,2.00
,3.29
,3.38
,2.00
,5.75
,7.00
,3.18
,2.42
,4.00
,1.00
,7.00
,4.50
,1.00
,5.00
,3.00
,2.33
,1.00
,4.10
,3.36
,1.00
,3.88
,2.00
,5.83
,2.50
,2.60
,3.38
,4.50
,1.00
,3.65
,3.09
,4.47
,1.29
,1.00
,9.37
,3.50
,4.00
,5.52
,6.00
,4.80
,3.21
,2.83
,13.50
,4.00
,4.50
,4.20
,2.00
,6.82
,1.50
,2.00
,4.63
