FIC,Non_FIC
545.71,704.00
323.50,228.00
529.00,289.00
653.00,247.50
381.29,815.00
162.17,248.75
581.67,247.50
254.00,208.44
234.75,334.00
358.83,159.38
371.25,335.17
656.00,205.88
398.40,114.00
652.50,145.00
451.50,427.20
272.46,252.00
447.29,557.00
976.50,185.62
1004.50,251.50
2221.75,233.80
1159.00,585.00
407.75,604.00
437.00,133.47
243.19,85.00
801.17,116.50
1134.50,166.25
744.80,120.00
422.00,374.67
247.00,156.50
450.50,98.00
492.20,211.75
514.71,122.00
127.67,235.40
341.33,208.33
627.86,176.67
741.00,185.00
317.33,236.50
630.67,319.00
750.50,141.00
337.56,351.00
630.56,332.60
260.00,216.33
958.61,314.00
411.00,170.00
488.64,238.00
598.75,148.60
560.12,313.75
843.71,180.33
296.09,249.00
366.71,111.17
261.12,209.00
1147.89,745.00
233.00,116.00
439.78,52.00
808.00,170.25
281.14,202.50
954.50,257.60
781.57,425.00
889.14,418.00
519.00,382.67
1114.00,124.50
490.00,212.94
677.25,110.00
392.83,112.00
1072.50,218.40
237.22,459.00
424.00,515.00
1688.18,456.00
500.50,126.90
443.20,222.00
206.82,96.50
347.00,81.50
820.00,152.29
493.00,50.00
276.43,108.67
456.00,223.67
369.51,121.00
1052.38,326.00
863.50,42.00
459.67,122.33
443.38,34.00
349.50,115.29
286.00,32.00
795.17,185.00
1503.00,30.00
521.00,264.50
462.80,240.00
899.88,1333.50
1015.00,469.00
91.34,610.67
2426.40,667.67
942.33,1401.50
73.45,1757.00
759.83,324.50
92.80,450.00
331.96,272.80
459.44,2385.50
546.89,274.80
824.50,280.50
234.67,686.00
1225.33,476.00
585.00,450.00
318.00,953.50
596.00,1165.00
414.05,105.00
496.00,1090.50
1161.43,458.00
1123.50,1095.00
1078.00,404.75
108.57,295.00
386.50,217.00
366.33,410.50
1209.00,458.03
236.50,461.19
594.10,458.03
869.80,323.00
1345.71,640.43
492.80,339.00
516.67,123.00
502.44,495.00
226.67,501.00
271.50,1071.00
570.00,203.29
103.00,621.00
330.93,1475.50
379.15,379.00
323.20,379.00
499.33,721.50
539.74,574.00
504.50,251.00
234.56,512.50
242.33,152.00
834.50,32.17
165.50,508.50
432.93,1479.00
1376.00,922.00
465.00,341.00
616.00,641.11
802.00,867.25
453.42,953.50
3669.50,291.00
136.00,237.50
2528.00,324.00
1366.00,949.57
321.14,922.00
387.59,1051.50
393.50,131.00
194.00,372.70
553.50,585.50
1431.50,251.00
1428.43,813.85
908.50,497.50
682.33,1168.00
714.88,613.33
537.14,2616.50
707.25,419.67
1718.17,957.00
240.50,109.00
1039.00,716.75
669.91,299.00
71.00,617.00
476.00,619.00
512.69,1591.67
259.00,1020.50
221.50,324.50
1715.43,599.06
416.21,163.00
454.14,63.00
2395.00,1561.50
815.70,643.00
378.00,1172.00
900.50,1332.33
386.64,533.00
469.12,297.00
282.00,506.17
557.33,239.00
321.06,695.17
537.00,805.62
898.00,840.67
291.00,236.45
641.23,965.00
328.50,207.50
631.00,1134.00
436.07,241.00
691.07,696.00
316.50,584.50
533.75,654.50
2261.67,231.00
677.67,248.00
475.00,303.40
1213.00,117.00
499.00,1428.00
288.00,1029.40
364.00,1911.50
380.28,654.80
103.00,271.50
806.00,654.50
354.17,298.00
91.00,827.00
527.35,389.00
348.82,696.33
1167.00,1802.00
333.69,785.25
1101.80,1441.00
385.00,1905.67
249.00,625.00
213.83,256.00
270.38,693.67
635.42,1194.00
468.58,1439.00
403.00,1129.50
872.94,414.00
651.00,292.33
256.00,245.00
704.00,1309.00
469.80,1148.00
794.30,112.00
431.80,643.00
546.62,428.14
333.00,2626.00
1141.00,123.67
861.83,738.00
252.50,512.50
379.11,108.50
469.00,245.45
840.20,2445.00
707.87,2613.50
134.00,291.00
657.25,101.00
188.67,1606.20
459.00,494.00
485.33,328.00
527.00,1063.00
275.50,918.33
756.00,422.00
211.00,300.50
252.67,195.00
153.00,1107.00
256.00,731.00
298.62,999.50
541.11,262.00
143.00,197.00
129.00,544.60
291.20,1482.00
233.50,1539.50
178.00,160.00
170.00,2307.50
948.38,1227.50
545.60,172.67
381.96,672.33
405.44,763.00
786.33,180.00
302.00,255.50
297.00,231.60
562.50,492.55
334.00,780.50
1387.00,661.00
818.40,547.25
810.00,251.14
714.50,168.00
931.00,564.00
611.33,291.00
425.75,2667.00
542.00,698.50
489.33,459.67
187.55,211.25
266.75,84.50
1131.83,389.25
410.35,379.00
522.25,1118.40
201.40,384.50
868.00,485.14
123.00,228.80
1259.00,158.00
347.00,1345.50
1226.00,1399.33
284.50,672.67
443.40,448.83
300.00,1410.50
435.09,68.00
343.67,606.50
1429.50,1444.50
187.80,392.12
540.50,353.50
509.80,410.67
260.00,219.00
369.57,132.00
636.33,527.18
629.50,1319.00
284.55,758.50
1120.50,255.00
228.17,472.00
2435.33,245.17
2114.67,193.50
462.62,332.00
490.06,439.24
177.00,752.75
627.67,2701.00
619.00,409.67
509.00,479.00
325.67,133.00
264.50,90.00
433.00,867.00
590.37,73.33
654.83,514.00
297.70,1277.50
149.00,690.25
684.50,1907.33
788.56,1314.50
576.25,1277.50
811.14,1068.00
481.00,586.00
392.00,289.33
617.14,1993.00
269.50,621.00
788.40,318.50
674.10,1292.00
263.50,112.00
228.00,633.17
360.60,544.00
1204.00,543.00
429.33,78.00
221.33,228.00
357.60,604.00
556.00,723.00
936.89,477.50
407.07,621.50
1086.00,224.00
540.25,470.00
368.69,522.00
232.33,431.13
