FIC,Non_FIC
,27
,97
,21
,80
,35
,122
,1259
,1364
,4
,82
,49
,930
,628
,0
,8
,2
,4
,180
,5
,0
,458
,70
,129
,81
,31
,311
,10
,6
,1
,16
,2
,2
,1
,59
,5
,4
,5
,1
,0
,8
,2
,244
,302
,32
,291
,38
,5
,29
,13
,120
,6
,148
,90
,167
,6
,59
,0
,9
,37
,76
,29
,539
,308
,323
,6
,1254
,2
,50
,71
,94
,48
,1072
,134
,514
,719
,231
,545
,360
,305
,94
,31
,79
,37
,137
,453
,36
,442
,2
,95
,373
,2690
,123
,2139
,3572
,4389
,1398
,137
,5684
,1303
,1228
,1
,82
,210
,110
,536
,119
,165
,140
,240
,167
,90
,6
,3653
,1395
,23
,15
,115
,1
,0
,12
,5
,30
,20
,47
,1
,1
,5
,53
,0
,1
,49
,367
,620
,1
,0
,1
,2
,119
,30
,145
,132
,1
,144
,161
,1
,792
,95
,150
,6
,0
,1
,55
,13
,9
,13
,3850
,0
,0
,31
,26
,155
,249
,552
,79
,263
,26
,113
,221
,20
,24
,619
,329
,204
,112
,0
,212
,3
,3
,581
,27
,79
,21
,402
,4
,38
,0
,73
,169
,1
,16
,76
,13
,19
,6
,39
,42
,22
,781
,207
,53
,24
,217
,7
,90
,167
,2387
,129
,135
,877
,212
,25
,148
,20
,0
,17
,2
,0
,0
,205
,140
,27
,439
,0
,239
,18
,5
,8
,9
,22
,12
,154
,6
,115
,70
,87
,643
,1
,79
,164
,10
,252
,8
,12
,418
,182
,24
,448
,33
,29
,310
,177
,1229
,15
,912
,2310
,902
,202
,137
,84
,44
,844
,119
,312
,190
,135
,550
,8
,0
,861
,1201
,33
,0
,738
,474
,13
,274
,1351
,720
,1450
,613
,141
,91
,70
,2
,9
,15
,579
,27
,1
,83
,66
,385
,4
,2
,21
,28
,16
,0
,1
,50
,15
,42
,0
,26
,922
,532
,958
,1
,129
,12
,17
,71
,0
,99
,1206
,1788
,1334
,1153
,310
,28
,1
,116
,11
,1194
,399
,155
,0
,646
,181
,46
,58
,63
,79
,26
,129
,120
,14
,61
,711
,271
,0
,36
,86
,32
,121
,358
,734
,2788
,291
,419
,1
,17
,674
,74
,117
,11
,0
,0
,21
,33
,14
,0
,4
,2
,3
,0
,2
,0
,4
,41
,141
,924
,12
,78
,136
,26
,5
,85
,358
,18
,603
,157
,0
,23
,41
,88
,1037
,0
,0
,0
,17
,242
,9
,192
,1067
,48
,64
,3
,1
,5
,860
,52
,0
,74
,32
,98
,34
,0
,0
,0
,260
,45
,130
,296
,257
,943
,0
,662
,14
,33
,50
,80
,57
,31
,5
,3
,0
,1
,114
,4
,13
,10
,0
,716
,13
,17
,373
,13
,138
,17
,21
,11
,156
,113
,20
,4
,383
,27
,164
,136
,77
,2
,40
,1
,65
,7
,77
,52
,14
,0
,47
,10
,72
,1114
,2
,1613
,51
,1298
,0
,0
,23
,23
,11
,1
,261
,0
,0
,59
,1319
,207
,232
,0
,0
,0
,10
,634
,6
,202
,622
,574
,444
,302
,331
,358
,251
,16
,107
,471
,285
,357
,284
,1074
,175
,135
,39
,2544
,251
,7
,22
,0
,0
,764
,0
,0
,0
,0
,0
,0
,0
,0
,636
,0
,707
,592
,544
,3643
,5
,31
,339
,18
,955
,57
,2077
,869
,84
,2
,6
,40
,4
,9
,1658
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,454
,550
,1484
,121
,187
,786
,410
,0
,8
,307
,13
,3601
,196
,80
,147
,1174
,22
,0
,204
,2
,1411
,23
,61
,36
,1526
,1288
,134
,2813
,1
,1338
,6
,12
,69
,183
,41
,1
,19
,794
,45
,104
,3
,1
,7
,57
,125
,343
,889
,0
,404
,1007
,31
,1467
,328
,181
,8
,0
,3
,3227
,15
,667
,21
,6
,11
,179
,14
,60
,14
,149
,170
,195
,707
,0
,0
,0
,14
,188
,9
,5
,1
,397
,504
,6
,12
,5
,7
,46
,24
,238
,7
,8
,129
,468
,1
,38
,324
,0
,15
,525
,822
,499
,2636
,1487
,119
,0
,0
,3
,8
,71
,141
,875
,6
,125
,0
,299
,1568
,1320
,1
,14
,10
,2
,901
,409
,168
,20
,70
,1298
,78
,1347
,4
,180
,14
,277
,2
,558
,578
,42
,2
,8
,246
,728
,129
,207
,1033
,3
,247
,826
,435
,418
,2
,2706
,316
,2
,333
,96
,13
,199
,88
,106
,106
,44
,43
,37
,48
,0
,71
,33
,3
,44
,548
,132
,0
,8
,29
,84
,0
,192
,285
,35
,1
,871
,80
,254
,135
,72
,0
,41
,0
,0
,101
,485
,0
,326
,109
,9
,502
,735
,0
,1329
,1
,1
,472
,0
,0
,14
,22
,34
,690
,0
,67
,51
,54
,17
,300
,556
,0
,9
,544
,171
,32
,24
,12
,241
,983
,27
,179
,1194
,4
,3
,67
,0
,0
,100
,28
,1331
,44
,59
,32
,117
,0
,0
,1781
,168
,753
,2
,17
,13
,29
,8
,15
,1116
,1777
,8
,535
,339
,338
,552
,0
,715
,90
,25
,14
,12
,288
,46
,145
,254
,231
,793
,187
,786
,144
,7
,0
,0
,2717
,290
,97
,41
,38
,863
,50
,4
,162
,20
,252
,77
,0
,775
,132
,62
,126
,195
,1300
,2
,10
,23
,9
,202
,7
,16
,47
,1008
,179
,178
,95
,3989
,176
,52
,8
,98
,48
,40
,714
,346
,1
,313
,1
,107
,4
,728
,449
,52
,888
,87
,77
,978
,927
,120
,22
,6
,2
,11
,6
,5
,10
,441
,452
,0
,320
,5164
,99
,127
,103
,1586
,7
,5592
,1415
,1653
,1452
,4
,928
,570
,243
,827
,27
,1968
,87
,1778
,4280
,3890
,0
,0
,86
,1021
,614
,2872
,2338
,0
,0
,3097
,1
,1
,242
,116
,266
,0
,0
,0
,0
,0
,16
,24
,54
,0
,0
,851
,1768
,3
,608
,845
,51
,0
,138
,102
,919
,0
,0
,0
,0
,0
,89
,1413
,0
,4
,2640
,48
,0
,3006
,1
,4
,23
,1223
,155
,2859
,0
,208
,3315
,3
,230
,421
,103
,0
,0
,0
,185
,1115
,301
,54
,102
,794
,764
,1832
,262
,430
,1829
,17
,246
,4
,0
,16
,88
,59
,1
,3
,197
,117
,0
,0
,99
,218
,1
,2
,44
,33
,23
,61
,72
,966
,799
,10
,1257
,71
,23
,262
,0
,0
,765
,236
,156
,183
,832
,276
,170
,59
,963
,22
,24
,0
,566
,357
,0
,0
,758
,77
,99
,1591
,0
,0
,19
,0
,352
,19
,14
,382
,1868
,161
,0
,0
,1
,2192
,0
,1974
,0
,0
,213
,7
,940
,73
,6
,63
,196
,86
,66
,150
,507
,16
,369
,16
,0
,43
,0
,132
,28
,86
,2
,41
,23
,6
,12
,961
,246
,22
,94
,970
,238
,327
,195
,0
,0
,0
,0
,223
,297
,216
,148
,262
,56
,0
,0
,0
,1784
,0
,0
,1398
,0
,0
,13
,264
,439
,17
,63
,152
,33
,0
,0
,0
,90
,23
,86
,26
,23
,0
,0
,15
,159
,0
,0
,0
,141
,51
,5
,266
,337
,39
,0
,0
,50
,325
,768
,127
,109
,4
,291
,38
,139
,0
,635
,67
,81
,0
,76
,73
,1
,3
,71
,38
,0
,0
,127
,11
,13
,14
,162
,1263
,975
,85
,11
,1
,21
,0
,1594
,880
,557
,219
,0
,392
,432
,27
,83
,167
,75
,3
,1609
,643
,598
,691
,112
,58
,773
,2470
,86
,3
,42
,170
,885
,293
,64
,6
,9
,219
,928
,31
,62
,17
,81
,14
,96
,11
,256
,502
,19
,602
,7361
,54
,715
,154
,29
,466
,0
,0
,0
,466
,391
,174
,26
,42
,104
,270
,174
,145
,0
,69
,318
,252
,0
,315
,1254
,0
,0
,0
,0
,0
,0
,0
,0
,23
,28
,2513
,50
,200
,25
,42
,140
,26
,286
,803
,0
,29
,185
,200
,301
,0
,304
,172
,7
,6
,114
,0
,605
,2
,168
,700
,0
,63
,1
,157
,36
,79
,30
,8
,13
,1230
,1331
,2657
,162
,357
,284
,1170
,90
,135
,584
,46
,449
,86
,47
,350
,0
,0
,0
,0
,663
,49
,1420
,0
,282
,223
,3156
,1210
,0
,850
,94
,687
,506
,559
,1693
,13
,223
,244
,74
,4296
,0
,0
,89
,12
,919
,1435
,1490
,93
,9
,1122
,538
,6967
,0
,16
,0
,0
,36
,1099
,189
,86
,60
,365
,17
,519
,0
,0
,224
,2852
,1749
,216
,1431
,0
,20
,73
,26
,38
,918
,57
,88
,0
,0
,18
,0
,10
,7
,148
,105
,639
,9
,196
,177
,5
,38
,1
,13
,83
,9
,55
,15
,0
,3
,1
,42
,0
,4
,0
,3
,4
,2
,28
,17
,28
,124
,0
,123
,768
,84
,0
,1
,2
,1
,30
,18
,0
,7
,9
,0
,7
,16
,14
,4
,59
,108
,0
,806
,2545
,115
,492
,0
,0
,225
,28
,135
,6
,3
,28
,70
,3
,34
,8
,61
,210
,0
,11
,6
,64
,15
,54
,417
,136
,3
,195
,29
,21
,10
,49
,4
,45
,1133
,43
,0
,0
,156
,962
,516
,678
,713
,12
,0
,100
,1058
,551
,2361
,91
,60
,0
,76
,98
,410
,485
,271
,350
,8
,809
,330
,14
,36
,0
,33
,46
,14
,0
,1201
,255
,0
,0
,16
,24
,978
,31
,1760
,6
,87
,0
,2742
,44
,190
,483
,641
,57
,47
,35
,1820
,4
,59
,745
,4
,287
,9
,2496
,3016
,854
,1208
,887
,0
,0
,0
,5
,85
,2642
,3197
,695
,54
,4085
,75
,2739
,7
,3509
,121
,2787
,1208
,31
,2153
,25
,3
,2
,2067
,2
,101
,329
,5
,2814
,57
,1
,1
,32
,3
,0
,2
,3
,2
,608
,778
,71
,319
,617
,0
,0
,0
,25
,8
,35
,16
,2
,0
,54
,17
,0
,12
,1452
,361
,29
,2905
,629
,126
,31
,0
,14
,0
,46
,30
,49
,17
,11
,7
,851
,237
,1799
,39
,59
,25
,1244
,15
,9
,150
,85
,15
,28
,23
,0
,1067
,51
,0
,1
,142
,0
,33
,2717
,1390
,1
,2
,0
,170
,74
,26
,23
,965
,13
,9
,0
,336
,1717
,0
,0
,0
,1119
,79
,827
,2151
,225
,813
,0
,154
,76
,0
,236
,1082
,53
,54
,1501
,3400
,1496
,2726
,1052
,70
,11
,94
,60
,96
,685
,0
,420
,2
,2
,291
,1005
,224
,15
,0
,0
,0
,0
,0
,672
,15
,16
,489
,1550
,804
,422
,246
,14
,86
,6
,790
,348
,0
,0
,0
,0
,0
,0
,17
,26
,21
,14
,9
,26
,42
,2
,2
,111
,768
,134
,204
,194
,102
,65
,74
,1076
,0
,0
,3
,395
,39
,13
,753
,303
,0
,1
,1
,1
,0
,23
,154
,1519
,979
,92
,259
,181
,0
,0
,0
,2
,625
,3974
,10
,55
,388
,777
,658
,4
,440
,515
,267
,2
,1083
,0
,0
,50
,4396
,301
,1000
,0
,354
,0
,0
,0
,0
,289
,1317
,2771
,8
,101
,719
,2833
,204
,0
,142
,650
,848
,16
,3
,16
,87
,33
,103
,7
,0
,11
,34
,101
,947
,180
,0
,15
,16
,132
,89
,1020
,3
,6
,205
,4
,10
,280
,1093
,3438
,915
,394
,0
,320
,11
,56
,534
,0
,38
,159
,41
,1206
,70
,1408
,1452
,1256
,1406
,0
,121
,0
,8
,288
,638
,43
,1593
,194
,46
,2752
,51
,49
,42
,0
,0
,0
,0
,48
,38
,4955
,0
,0
,0
,0
,0
,0
,0
,135
,255
,33
,137
,36
,15
,5
,0
,33
,59
,8
,1
,1
,2643
,2
,0
,0
,86
,1
,3
,14
,14
,7
,12
,0
,0
,46
,2
,2557
,268
,1546
,1285
,1723
,1
,1593
,2
,69
,11
,0
,971
,154
,2688
,5
,5
,4303
,195
,4
,61
,779
,568
,27
,0
,1
,1202
,900
,42
,526
,224
,1059
,1272
,2953
,5
,0
,0
,0
,1135
,15
,690
,548
,569
,179
,21
,73
,12
,21
,15
,1332
,49
,0
,42
,20
,634
,28
,388
,30
,4170
,38
,2292
,0
,13
,26
,509
,1
,86
,119
,1204
,42
,24
,41
,7
,0
,24
,93
,886
,110
,2594
,857
,5
,11
,8
,804
,0
,0
,14
,2
,365
,2
,13
,53
,1114
,360
,1117
,0
,301
,2
,0
,0
,0
,890
,436
,109
,8
,197
,0
,9
,70
,0
,5578
,4669
,3990
,1507
,181
,1303
,1
,8
,46
,1214
,1252
,9
,1
,2
,9
,80
,107
,0
,47
,1374
,9
,9
,12317
,1327
,371
,281
,246
,8056
,1879
,9
,1538
,4
,32
,3
,5
,1
,2
,64
,57
,771
,11
,498
,1
,4323
,1236
,2
,37
,1532
,90
,1
,39
,0
,6
,1
,0
,0
,0
,0
,7
,0
,0
,0
,0
,0
,0
,0
,8
,23
,15
,22
,322
,13
,1626
,405
,147
,130
,1357
,1257
,43
,1285
,163
,1281
,89
,94
,137
,84
,1179
,68
,81
,283
,0
,599
,76
,248
,279
,15
,0
,161
,28
,1383
,2233
,16
,12
,1
,50
,20
,570
,2129
,2
,153
,344
,45
,130
,2793
,27
,1148
,8
,289
,12
,841
,9
,118
,1
,478
,7
,0
,8
,2974
,1269
,68
,14
,21
,1134
,13
,17
,0
,387
,1
,4
,11
,1
,0
,6
,801
,330
,1338
,5688
,99
,0
,0
,1519
,228
,2527
,1675
,93
,1443
,1052
,743
,2373
,119
,0
,1386
,22
,20
,67
,62
,556
,302
,437
,6985
,1196
,8
,193
,325
,1282
,0
,5413
,194
,1684
,30
,3
,274
,705
,8
,4
,3
,1193
,1275
,495
,100
,227
,1373
,26
,2454
,699
,1632
,145
,266
,1047
,1
,18
,175
,0
,80
,101
,52
,634
,2371
,6181
,74
,7853
,28
,1016
,0
,0
,0
,0
,1
,1625
,1
,374
,1
,0
,0
,1130
,224
,5074
,1645
,1658
,7282
,15
,4
,65
,54
,3
,14
,1
,448
,126
,97
,396
,4
,161
,1581
,92
,28
,1042
,0
,4198
,8
,69
,1
,5470
,1
,6291
,0
,1230
,0
,1746
,5245
,37
,623
,668
,607
,50
,81
,1064
,150
,1736
,1509
,0
,0
,0
,0
,1402
,438
,2
,1742
,272
,84
,1286
,0
,580
,523
,436
,34
,0
,1321
,166
,15
,0
,0
,0
,699
,714
,73
,7
,14
,10
,41
,116
,65
,1004
,2930
,300
,319
,270
,2017
,46
,57
,25
,160
,211
,0
,0
,0
,0
,6
,311
,99
,60
,788
,575
,605
,233
,3164
,6
,767
,7
,748
,257
,166
,10
,289
,4
,24
,0
,0
,0
,11
,50
,8
,26
,14
,28
,73
,438
,0
,544
,43
,9
,778
,216
,109
,446
,118
,0
,0
,112
,628
,2
,2
,7
,2
,458
,59
,80
,1386
,932
,345
,10
,2
,2
,12
,7
,41
,280
,0
,0
,0
,0
,6
,29
,1975
,226
,5
,2422
,0
,0
,916
,19
,3934
,1165
,600
,34
,16
,954
,1876
,40
,109
,532
,565
,593
,703
,109
,13
,21
,69
,25
,8
,87
,52
,149
,14
,12
,0
,0
,1180
,463
,3700
,0
,4
,3233
,2909
,0
,4
,702
,355
,1
,0
,12
,0
,453
,41
,1902
,5008
,1398
,998
,2
,0
,1
,1
,0
,513
,221
,1107
,99
,234
,1
,3
,96
,13
,202
,4
,201
,0
,83
,62
,404
,112
,186
,1022
,0
,4
,223
,3
,1223
,1753
,37
,1
,0
,443
,1067
,24
,0
,1214
,1765
,11
,6
,14
,19
,4
,116
,4814
,143
,3
,71
,35
,604
,0
,15
,44
,906
,283
,367
,580
,99
,514
,22
,3
,30
,9
,12
,11
,93
,1100
,92
,55
,23
,27
,3
,13
,70
,0
,0
,0
,0
,15
,55
,1045
,35
,2438
,35
,1770
,115
,21
,28
,63
,26
,204
,473
,863
,386
,0
,1
,207
,144
,85
,165
,9
,149
,45
,53
,184
,148
,0
,0
,1131
,139
,88
,17
,8
,956
,955
,3
,7
,2288
,0
,1297
,501
,346
,584
,92
,123
,30
,1096
,85
,6
,7
,9
,134
,2661
,1521
,1317
,203
,13
,535
,91
,715
,1383
,20
,222
,0
,23
,70
,1183
,29
,2901
,5252
,2
,432
,1040
,1076
,6496
,1
,2638
,37
,0
,63
,20
,38
,1194
,19
,13
,537
,0
,22
,150
,1150
,3931
,1366
,0
,2794
,5653
,32
,9
,721
,2506
,3941
,62
,12
,2304
,5
,3
,0
,16102
,2
,0
,300
,0
,0
,63
,4
,6446
,919
,4145
,10
,1406
,10
,15
,205
,59
,63
,15
,89
,1778
,0
,0
,0
,88
,136
,71
,2313
,2327
,227
,15952
,29
,1158
,5937
,0
,0
,2360
,404
,0
,159
,30
,503
,0
,0
,93
,4707
,3075
,24
,2695
,20
,0
,16
,2242
,1195
,2969
,871
,17
,230
,181
,5743
,980
,26
,1
,2859
,1622
,48
,631
,0
,0
,0
,0
,0
,0
,488
,29
,93
,16
,256
,16
,5
,15
,96
,326
,0
,607
,22
,37
,33
,73
,123
,20
,0
,19
,0
,0
,5
,50
,0
,18
,0
,4
,1
,1432
,4
,2
,1082
,6
,162
,0
,0
,0
,0
,0
,0
,0
,14
,3
,7
,29
,15
,1402
,0
,438
,449
,53
,13
,11
,74
,1
,3
,0
,352
,1
,58
,0
,0
,0
,0
,3
,710
,158
,0
,41
,134
,2
,71
,0
,97
,196
,1
,1850
,647
,1
,6
,0
,29
,4494
,982
,603
,0
,0
,0
,0
,0
,0
,0
,1277
,54
,668
,0
,340
,226
,12
,150
,244
,24
,424
,182
,218
,391
,166
,116
,0
,0
,0
,3
,2
,0
,1
,12
,18
,24
,3
,35
,0
,816
,70
,88
,0
,0
,135
,142
,39
,24
,0
,665
,89
,184
,2
,2
,7
,5
,0
,1
,17
,54
,1
,278
,935
,0
,260
,3
,1
,1
,0
,0
,1
,211
,52
,2
,3
,17
,1107
,86
,4
,7
,1
,0
,23
,60
,1
,0
,0
,106
,36
,54
,400
,5
,12
,3
,3
,0
,2
,71
,950
,737
,5
,7
,978
,737
,391
,1293
,2349
,347
,2753
,393
,587
,0
,2
,25
,56
,632
,49
,741
,662
,29
,126
,0
,41
,28
,49
,1175
,1401
,911
,697
,4
,443
,29
,701
,16
,19
,201
,0
,42
,647
,619
,20
,620
,0
,0
,0
,607
,1
,95
,209
,7
,35
,0
,10
,382
,24
,28
,381
,8
,167
,148
,100
,33
,319
,0
,45
,5
,16
,43
,31
,86
,139
,31
,287
,2
,2
,191
,0
,397
,117
,45
,977
,22
,72
,378
,0
,0
,0
,563
,25
,2024
,8
,1382
,1535
,28
,257
,30
,386
,124
,38
,3
,725
,3087
,1036
,811
,2
,5
,294
,0
,28
,1346
,290
,3
,0
,35
,2750
,0
,0
,18
,133
,847
,90
,132
,72
,1
,196
,0
,5
,50
,1017
,0
,889
,16
,674
,37
,106
,0
,1497
,149
,1309
,94
,10
,20
,1435
,8627
,765
,335
,8563
,83
,3
,149
,8
,11
,17
,37
,1361
,23
,44
,55
,40
,2562
,2558
,1880
,36
,35
,932
,73
,4
,4
,445
,4
,846
,5530
,3249
,73
,136
,22
,45
,1813
,406
,3
,0
,389
,44
,88
,15
,131
,0
,860
,0
,0
,0
,0
,0
,0
,417
,246
,33
,0
,131
,6
,2
,36
,1328
,0
,0
,0
,121
,1190
,37
,909
,128
,64
,190
,12
,605
,521
,94
,0
,159
,23
,751
,674
,0
,0
,0
,2
,41
,36
,30
,5
,423
,50
,24
,27
,6
,2
,86
,500
,52
,625
,5
,73
,4516
,766
,180
,31
,30
,0
,31
,0
,2
,16
,97
,26
,57
,45
,1148
,189
,0
,1118
,157
,0
,0
,17
,17
,4
,5
,8
,0
,0
,21
,17
,1
,24
,42
,8
,12
,244
,10
,5
,785
,1
,19
,1
,3
,0
,149
,3
,303
,0
,0
,377
,1463
,1
,0
,295
,0
,261
,418
,1540
,70
,9
,1281
,27
,1
,0
,39
,7
,9
,26
,2617
,181
,0
,3
,5127
,432
,1
,278
,276
,9
,27
,226
,122
,432
,38
,1337
,80
,196
,8
,3
,254
,11
,170
,672
,64
,231
,28
,79
,48
,1
,54
,2
,218
,1
,0
,0
,1
,29
,334
,547
,5047
,994
,28
,9
,0
,0
,1175
,1
,52
,185
,1080
,113
,21
,61
,0
,185
,115
,428
,56
,874
,3835
,164
,1478
,19
,1274
,9
,217
,292
,767
,0
,150
,1
,1
,211
,137
,1
,620
,1762
,3150
,2
,0
,234
,15
,0
,1004
,0
,50
,73
,171
,5
,169
,41
,1192
,11
,3
,13
,125
,983
,70
,1363
,365
,24
,1229
,3037
,0
,1224
,23
,13
,38
,91
,7
,54
,10
,7
,5
,1
,0
,0
,63
,1043
,73
,52
,3
,10
,44
,1460
,108
,0
,64
,440
,19
,115
,39
,853
,0
,13
,3709
,95
,1799
,959
,720
,58
,4
,837
,157
,1200
,4780
,64
,87
,716
,279
,0
,0
,0
,101
,75
,50
,4
,25
,82
,46
,24
,13
,11
,293
,37
,81
,15
,35
,782
,96
,0
,47
,16
,22
,15
,211
,0
,645
,232
,57
,13
,180
,5
,551
,0
,0
,0
,0
,79
,9
,15
,675
,399
,1085
,6
,1777
,0
,412
,258
,430
,1372
,1531
,592
,36
,29
,0
,0
,282
,6137
,1276
,370
,0
,0
,26
,0
,8419
,8
,174
,8
,1054
,5660
,39
,1
,1
,987
,1477
,3632
,1279
,11
,23
,891
,150
,476
,115
,3
,38
,1225
,1453
,0
,52
,629
,0
,428
,34
,101
,248
,41
,6
,0
,40
,1112
,4
,166
,1348
,1413
,241
,709
,0
,270
,31
,0
,43
,230
,606
,2440
,13
,774
,616
,702
,76
,24
,94
,402
,107
,1196
,171
,14
,6
,92
,38
,181
,2480
,3111
,495
,4
,216
,277
,861
,538
,0
,0
,0
,0
,0
,0
,0
,17
,164
,4
,0
,43
,0
,0
,62
,8
,76
,0
,20
,622
,531
,222
,0
,62
,505
,15
,0
,3
,4
,108
,40
,60
,0
,39
,0
,258
,409
,0
,0
,0
,556
,98
,52
,245
,209
,50
,96
,1
,0
,929
,200
,251
,160
,383
,64
,1999
,1
,27
,26
,0
,0
,0
,0
,1025
,346
,0
,241
,0
,138
,1800
,1044
,18
,211
,3292
,0
,0
,86
,491
,1432
,384
,1291
,135
,91
,1110
,69
,223
,12
,2
,1104
,89
,68
,0
,6
,165
,2
,846
,36
,0
,0
,0
,215
,217
,74
,78
,1140
,105
,67
,2289
,89
,5
,38
,43
,2
,328
,84
,39
,103
,0
,0
,0
,0
,0
,950
,0
,32
,304
,94
,372
,0
,0
,0
,0
,0
,202
,81
,382
,8
,5
,26
,3
,18
,0
,16
,2
,100
,3
,19
,98
,100
,441
,6
,565
,105
,36
,220
,0
,0
,0
,0
,0
,0
,1
,4
,531
,293
,72
,464
,3
,2
,1269
,114
,5
,899
,513
,47
,18
,1366
,75
,27
,0
,49
,100
,470
,0
,47
,2
,0
,15
,165
,3
,242
,53
,23
,162
,0
,135
,12
,1
,537
,55
,111
,734
,0
,0
,648
,0
,0
,36
,433
,80
,236
,882
,33
,284
,182
,1924
,0
,0
,0
,0
,38
,678
,19
,25
,2
,343
,8
,1
,28
,565
,243
,20
,564
,1195
,992
,1862
,1443
,6168
,669
,1633
,1791
,4
,3271
,4
,31
,12
,763
,0
,0
,661
,0
,0
,0
,0
,101
,792
,10
,163
,159
,0
,0
,1039
,117
,1639
,11
,324
,0
,5060
,2273
,1518
,1316
,2674
,1134
,87
,334
,715
,108
,0
,28
,75
,0
,106
,179
,0
,110
,0
,0
,0
,0
,0
,138
,58
,3
,5
,2
,0
,0
,45
,0
,950
,3416
,2369
,1644
,1
,180
,0
,1418
,55
,12
,11
,4236
,0
,14
,163
,236
,73
,12
,7
,20
,84
,6
,9
,3
,3
,2
,50
,72
,1015
,2438
,232
,2
,2217
,381
,723
,2428
,2682
,1366
,0
,667
,0
,586
,517
,0
,985
,0
,1275
,292
,211
,0
,0
,0
,0
,0
,3
,0
,5285
,10
,201
,2805
,0
,0
,5764
,116
,59
,225
,22
,1016
,4834
,2662
,27
,5
,1354
,11269
,149
,385
,873
,380
,3
,20
,896
,2
,65
,71
,204
,1018
,257
,61
,1
,0
,4681
,908
,50
,0
,221
,22
,1255
,59
,35
,3
,1
,38
,146
,603
,397
,1
,99
,357
,104
,36
,847
,80
,569
,0
,4
,2749
,938
,0
,384
,10
,66
,683
,13
,425
,39
,22
,1
,201
,0
,0
,8
,11
,107
,13
,5
,1240
,7
,8
,3
,1196
,30
,5
,1226
,31
,0
,138
,20
,46
,0
,0
,255
,15
,17
,1329
,603
,1526
,316
,0
,41
,0
,0
,35
,313
,0
,47
,0
,0
,0
,0
,0
,0
,113
,9
,1023
,77
,276
,17
,1
,10
,1148
,55
,22
,16
,2
,7
,0
,181
,0
,0
,29
,0
,35
,0
,0
,284
,353
,70
,375
,0
,0
,0
,101
,0
,107
,0
,0
,0
,75
,87
,970
,175
,5
,0
,0
,21
,4
,26
,14
,779
,14
,65
,73
,251
,1502
,677
,143
,12
,101
,217
,388
,78
,0
,1067
,2
,1611
,5
,717
,428
,151
,6
,190
,158
,694
,10
,445
,5
,107
,10
,0
,32
,0
,0
,0
,24
,22
,43
,1
,4842
,0
,0
,0
,0
,0
,0
,0
,0
,0
,498
,247
,29
,172
,12
,511
,36
,31
,12
,82
,37
,21
,288
,33
,105
,106
,8
,30
,1
,7
,53
,7
,55
,905
,238
,0
,0
,283
,215
,0
,11
,0
,219
,0
,498
,0
,0
,0
,0
,11
,45
,4
,1
,8
,0
,1119
,0
,0
,61
,125
,48
,20
,1887
,1687
,1311
,7
,55
,0
,0
,0
,0
,27
,7
,46
,524
,258
,3
,372
,44
,220
,761
,581
,1161
,0
,0
,1593
,0
,0
,15
,789
,284
,1
,360
,8
,19
,41
,0
,0
,0
,1285
,1155
,2015
,14
,1078
,346
,493
,4
,2128
,228
,63
,654
,398
,501
,342
,0
,659
,45
,138
,73
,724
,578
,529
,131
,948
,55
,0
,136
,2500
,0
,48
,1
,2
,10
,5
,238
,21
,5
,381
,628
,51
,71
,2742
,0
,120
,4
,550
,92
,585
,766
,729
,155
,200
,12
,31
,8
,21
,21
,1443
,1
,0
,258
,792
,495
,798
,0
,0
,3
,66
,693
,456
,35
,27
,16
,19
,0
,16
,20
,20
,11
,4
,1
,6
,14
,15
,91
,19
,3
,1
,3
,3
,17
,5
,29
,8
,0
,3
,0
,1
,1
,839
,13
,120
,1
,1
,18
,10
,0
,33
,0
,0
,0
,0
,634
,5
,7
,2
,739
,170
,29
,1827
,164
,334
,91
,293
,1280
,475
,5439
,3114
,2339
,135
,0
,115
,92
,128
,2412
,746
,2440
,191
,3812
,0
,182
,621
,3143
,2
,62
,0
,416
,9
,157
,180
,14
,1153
,1631
,2670
,350
,1237
,1
,184
,96
,112
,29
,1
,4
,9710
,809
,230
,0
,1518
,15
,28
,53
,140
,940
,166
,42
,4637
,1
,35
,4221
,162
,2
,919
,114
,4184
,87
,0
,11
,79
,1
,861
,0
,526
,0
,72
,2628
,126
,1507
,338
,7164
,43
,47
,24
,70
,0
,61
,23
,488
,31
,6
,2
,298
,1588
,2015
,2289
,1963
,49
,0
,35
,404
,0
,0
,0
,0
,165
,0
,1
,20
,380
,0
,0
,0
,1
,0
,0
,3
,0
,13
,1
,3
,3
,0
,3
,0
,1
,769
,509
,165
,76
,1172
,42
,0
,0
,0
,11
,75
,236
,265
,641
,8
,0
,0
,7
,2835
,154
,920
,452
,2
,41
,52
,0
,0
,0
,0
,0
,0
,0
,274
,51
,2396
,338
,1039
,5002
,0
,0
,0
,0
,0
,0
,2
,0
,0
,0
,0
,0
,225
,0
,1401
,22
,1667
,6
,77
,377
,942
,1
,438
,124
,2
,108
,0
,0
,0
,0
,0
,0
,47
,4
,938
,216
,1
,282
,1388
,12
,0
,48
,1390
,76
,26
,10
,45
,23
,594
,342
,0
,0
,21
,245
,42
,2
,0
,15
,7
,86
,772
,248
,12
,84
,119
,0
,0
,0
,0
,0
,5
,0
,0
,88
,3
,0
,38
,70
,64
,1065
,0
,49
,217
,19
,0
,0
,1
,79
,5
